,epoch_40/online_vs0,epoch_40/val_loss,epoch_40/val_tderror,epoch_40/val_vs0_q,epoch_40/val_vs0_fqe,seed,State,Created,Runtime,alg,env,policy_level,n_trajectories,alpha,batch_size,gamma,lr,n_epochs,target_update_interval,cql_alpha_lr,cql_alpha_tuning,cql_lagrange_thresh,cql_lr,cql_max_backup,cql_min_q_weight,cql_n_uniform_actions,cql_tau,cql_temp,cql_variant,n_gradient_steps,sac_alpha_lr,sac_alpha_tuning,sac_lr,actor_lr,critic_lr,device,noise_clip,normalize_obs,policy_noise,policy_update_frequency,tau,gmm_num_modes,counts/num_samples,epoch_0/online_vs0,epoch_1/online_vs0,epoch_10/online_vs0,epoch_11/online_vs0,epoch_12/online_vs0,epoch_13/online_vs0,epoch_14/online_vs0,epoch_15/online_vs0,epoch_16/online_vs0,epoch_17/online_vs0,epoch_18/online_vs0,epoch_19/online_vs0,epoch_2/online_vs0,epoch_20/online_vs0,epoch_21/online_vs0,epoch_22/online_vs0,epoch_23/online_vs0,epoch_24/online_vs0,epoch_25/online_vs0,epoch_26/online_vs0,epoch_27/online_vs0,epoch_28/online_vs0,epoch_29/online_vs0,epoch_3/online_vs0,epoch_30/online_vs0,epoch_31/online_vs0,epoch_32/online_vs0,epoch_33/online_vs0,epoch_34/online_vs0,epoch_35/online_vs0,epoch_36/online_vs0,epoch_37/online_vs0,epoch_38/online_vs0,epoch_4/online_vs0,epoch_5/online_vs0,epoch_6/online_vs0,epoch_7/online_vs0,epoch_8/online_vs0,epoch_9/online_vs0,loss/bellman,loss/conservative,loss/total,counts/num_epochs,cql/alpha,cql/loss/alpha,cql/loss/critic1/bellman,cql/loss/critic1/conservative,cql/loss/critic1/total,cql/loss/critic2/bellman,cql/loss/critic2/conservative,cql/loss/critic2/total,sac/alpha,sac/loss/actor,sac/loss/alpha,counts/num_batches,loss/actor,loss/actor_bc,loss/actor_td3,loss/critic,epoch_39/online_vs0,epoch_0/val_loss,epoch_0/val_tderror,epoch_0/val_vs0_fqe,epoch_0/val_vs0_q,epoch_1/val_loss,epoch_1/val_tderror,epoch_1/val_vs0_fqe,epoch_1/val_vs0_q,epoch_3/val_loss,epoch_3/val_vs0_fqe,epoch_15/val_loss,epoch_15/val_tderror,epoch_15/val_vs0_q,epoch_22/val_loss,epoch_22/val_tderror,epoch_22/val_vs0_q,epoch_15/val_vs0_fqe,epoch_21/val_loss,epoch_21/val_tderror,epoch_21/val_vs0_fqe,epoch_21/val_vs0_q,epoch_22/val_vs0_fqe,epoch_4/val_loss,epoch_4/val_tderror,epoch_4/val_vs0_fqe,epoch_4/val_vs0_q
1365,,,,,,1337.0,finished,2021-08-13T10:26:39.000Z,161,cql,four-rooms,0.15,5000.0,1.0,256.0,0.9834669769054191,0.000625,40.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,4044800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13057366013526914,0.3402315974235535,0.4708052575588226,,,,,,,,,,,,,,,,,,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,
1366,,,,,,1337.0,finished,2021-08-13T10:26:32.000Z,308,cql,four-rooms,0.15,5000.0,5.0,128.0,0.9843672729122188,6.25e-05,40.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,4044800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27060118317604065,0.4287661910057068,2.4144322872161865,,,,,,,,,,,,,,,,,,0.725375,,,,,,,,,,,,,,,,,,,,,,,,,,
1367,,,,,,1337.0,finished,2021-08-13T10:25:58.000Z,180,cql,four-rooms,0.15,5000.0,5.0,256.0,0.9314521748707923,0.00625,40.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,4044800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18556959927082065,0.32590585947036743,1.8150988817214968,,,,,,,,,,,,,,,,,,0.7884375000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
1368,,,,,,1337.0,finished,2021-08-13T10:25:56.000Z,37,cql,four-rooms,0.15,1000.0,5.0,256.0,0.9698417333644742,0.000625,40.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,819200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17734208703041074,0.27664774656295776,1.560580849647522,,,,,,,,,,,,,,,,,,0.727625,,,,,,,,,,,,,,,,,,,,,,,,,,
1369,,,,,,1337.0,finished,2021-08-13T10:24:45.000Z,67,cql,four-rooms,0.15,1000.0,1.0,128.0,0.900392681962741,0.00625,40.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,824320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06039704382419586,0.3482825756072998,0.4086796045303345,,,,,,,,,,,,,,,,,,0.6848125,,,,,,,,,,,,,,,,,,,,,,,,,,
1370,,,,,,1337.0,finished,2021-08-13T10:22:36.000Z,124,cql,four-rooms,0.15,1000.0,5.0,64.0,0.9739128840302671,6.25e-05,40.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,826880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30033960938453674,0.6532666087150574,3.5666728019714355,,,,,,,,,,,,,,,,,,0.25565625,,,,,,,,,,,,,,,,,,,,,,,,,,
1371,,,,,,1337.0,finished,2021-08-13T10:22:16.000Z,250,cql,four-rooms,0.15,1000.0,10.0,32.0,0.9873562622547598,6.25e-05,40.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,828160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07333701848983765,0.27179110050201416,2.791248083114624,,,,,,,,,,,,,,,,,,0.4786875,,,,,,,,,,,,,,,,,,,,,,,,,,
1372,,,,,,1337.0,finished,2021-08-13T10:22:06.000Z,25,cql,four-rooms,0.15,1000.0,5.0,512.0,0.9194086797396576,0.000625,40.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,819200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2360143661499023,0.4288109242916107,2.3800690174102783,,,,,,,,,,,,,,,,,,0.7064999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,
1373,,,,,,1337.0,finished,2021-08-13T10:21:36.000Z,25,cql,four-rooms,0.15,1000.0,1.0,512.0,0.9997983487532724,6.25e-05,40.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,819200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1329423189163208,0.8236247301101685,0.9565670490264891,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1374,,,,,,1337.0,finished,2021-08-13T10:21:34.000Z,37,cql,four-rooms,0.15,1000.0,1.0,256.0,0.987933973550864,0.00625,40.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,819200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12431241571903227,0.8489999771118164,0.9733123779296876,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1375,,,,,,1337.0,finished,2021-08-13T10:20:55.000Z,35,cql,four-rooms,0.15,1000.0,1.0,256.0,0.9217307060703376,6.25e-05,40.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,819200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056468702852725976,0.6576218605041504,0.7140905857086182,,,,,,,,,,,,,,,,,,0.11684375,,,,,,,,,,,,,,,,,,,,,,,,,,
1376,,,,,,1337.0,finished,2021-08-13T10:20:22.000Z,67,cql,four-rooms,0.15,1000.0,1.0,128.0,0.9972751979823904,0.000625,40.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,824320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08325967192649841,0.3575437664985657,0.4408034384250641,,,,,,,,,,,,,,,,,,0.60653125,,,,,,,,,,,,,,,,,,,,,,,,,,
1377,,,,,,1337.0,finished,2021-08-13T10:18:09.000Z,128,cql,four-rooms,0.15,1000.0,5.0,64.0,0.9455841597003001,0.00625,40.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,826880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3823709487915039,0.5586193799972534,3.1754679679870605,,,,,,,,,,,,,,,,,,0.7555000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
1378,,,,,,1202.0,finished,2021-08-13T10:04:54.000Z,789,cql,four-rooms,0.3,10000.0,5.0,128.0,0.9152222778036058,6.25e-05,40.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,10470400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3176458179950714,0.7405794262886047,4.020543098449707,,,,,,,,,,,,,,,,,,0.7861875,,,,,,,,,,,,,,,,,,,,,,,,,,
1379,,,,,,1202.0,finished,2021-08-13T09:55:28.000Z,1521,cql,four-rooms,0.3,10000.0,5.0,64.0,0.9354918373003624,0.000625,40.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,10472960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13103428483009338,0.4184162616729736,2.2231156826019287,,,,,,,,,,,,,,,,,,0.7830937499999999,,,,,,,,,,,,,,,,,,,,,,,,,,
1380,,,,,,1202.0,finished,2021-08-13T09:51:10.000Z,253,cql,four-rooms,0.3,10000.0,1.0,512.0,0.9735716307387354,0.000625,40.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,10465280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11655362695455553,0.658402144908905,0.7749557495117188,,,,,,,,,,,,,,,,,,0.68621875,,,,,,,,,,,,,,,,,,,,,,,,,,
1381,,,,,,1202.0,finished,2021-08-13T09:46:51.000Z,253,cql,four-rooms,0.3,10000.0,5.0,512.0,0.9324289066331062,6.25e-05,40.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,10465280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20679163932800293,0.7120436429977417,3.7670099735260014,,,,,,,,,,,,,,,,,,0.7310000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
1382,,,,,,1202.0,finished,2021-08-13T09:28:38.000Z,3432,cql,four-rooms,0.3,10000.0,10.0,32.0,0.9533223200851468,6.25e-05,40.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,10472960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12850219011306765,0.4637071490287781,4.765573978424072,,,,,,,,,,,,,,,,,,0.8067500000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
1383,,,,,,1202.0,finished,2021-08-13T09:21:22.000Z,430,cql,four-rooms,0.3,10000.0,5.0,256.0,0.9989978952093987,0.00625,40.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,10465280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23140159249305725,0.6390241980552673,3.4265227317810063,,,,,,,,,,,,,,,,,,0.73409375,,,,,,,,,,,,,,,,,,,,,,,,,,
1384,,,,,,1202.0,finished,2021-08-13T09:12:52.000Z,3117,cql,four-rooms,0.3,10000.0,1.0,32.0,0.9022374718969668,6.25e-05,40.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,10472960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031925845891237266,0.6224933862686157,0.6544192433357239,,,,,,,,,,,,,,,,,,0.78478125,,,,,,,,,,,,,,,,,,,,,,,,,,
1385,,,,,,1202.0,finished,2021-08-13T08:57:34.000Z,912,cql,four-rooms,0.3,10000.0,1.0,128.0,0.9102101397949104,0.00625,40.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,10470400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11481259763240816,0.7965005040168762,0.9113131165504456,,,,,,,,,,,,,,,,,,0.8149375,,,,,,,,,,,,,,,,,,,,,,,,,,
1386,,,,,,1202.0,finished,2021-08-13T08:54:50.000Z,1587,cql,four-rooms,0.3,10000.0,10.0,64.0,0.9007670004817678,0.000625,40.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,10472960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17877134680747986,0.4648727774620056,4.8274993896484375,,,,,,,,,,,,,,,,,,0.6425625,,,,,,,,,,,,,,,,,,,,,,,,,,
1387,,,,,,1202.0,finished,2021-08-13T08:51:11.000Z,3334,cql,four-rooms,0.3,10000.0,5.0,32.0,0.9020224439960842,6.25e-05,40.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,10472960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0970599427819252,0.4858730137348175,2.5264251232147217,,,,,,,,,,,,,,,,,,0.809,,,,,,,,,,,,,,,,,,,,,,,,,,
1388,,,,,,1202.0,finished,2021-08-13T08:47:55.000Z,409,cql,four-rooms,0.3,5000.0,1.0,128.0,0.9173430804197176,0.000625,40.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,5237760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0760715901851654,0.5396186709403992,0.6156902313232422,,,,,,,,,,,,,,,,,,0.72903125,,,,,,,,,,,,,,,,,,,,,,,,,,
1389,,,,,,1202.0,finished,2021-08-13T08:36:21.000Z,884,cql,four-rooms,0.3,5000.0,5.0,64.0,0.9160579253525089,0.00625,40.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,5237760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31426897644996643,0.7845738530158997,4.237138271331787,,,,,,,,,,,,,,,,,,0.7955000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
1390,,,,,,1202.0,finished,2021-08-13T08:33:56.000Z,139,cql,four-rooms,0.3,5000.0,10.0,512.0,0.9651929590618652,6.25e-05,40.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,5222400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2895010113716125,0.6962226629257202,7.251728057861327,,,,,,,,,,,,,,,,,,0.406875,,,,,,,,,,,,,,,,,,,,,,,,,,
1391,,,,,,1202.0,finished,2021-08-13T08:29:12.000Z,1696,cql,four-rooms,0.3,5000.0,5.0,32.0,0.92271688737729,0.000625,40.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,5237760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3819521963596344,0.620795488357544,3.4859297275543213,,,,,,,,,,,,,,,,,,0.70340625,,,,,,,,,,,,,,,,,,,,,,,,,,
1392,,,,,,1202.0,finished,2021-08-13T08:25:37.000Z,209,cql,four-rooms,0.3,5000.0,5.0,256.0,0.9345695103488542,6.25e-05,40.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,5232640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28737497329711914,0.7133404016494751,3.854076862335205,,,,,,,,,,,,,,,,,,0.70678125,,,,,,,,,,,,,,,,,,,,,,,,,,
1393,,,,,,1202.0,finished,2021-08-13T08:21:58.000Z,1551,cql,four-rooms,0.3,5000.0,1.0,32.0,0.9256388826608041,6.25e-05,40.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,5237760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1795591413974762,0.7744326591491699,0.9539917707443236,,,,,,,,,,,,,,,,,,0.8045,,,,,,,,,,,,,,,,,,,,,,,,,,
1394,,,,,,1202.0,finished,2021-08-13T08:19:42.000Z,131,cql,four-rooms,0.3,5000.0,1.0,512.0,0.9846610615982629,0.00625,40.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,5222400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16357922554016113,0.7079852223396301,0.8715644478797913,,,,,,,,,,,,,,,,,,0.75409375,,,,,,,,,,,,,,,,,,,,,,,,,,
1395,,,,,,1202.0,finished,2021-08-13T08:12:38.000Z,774,cql,four-rooms,0.3,5000.0,5.0,64.0,0.9672167699290014,6.25e-05,40.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,5237760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3541970252990723,0.7749049067497253,4.228721618652344,,,,,,,,,,,,,,,,,,0.79971875,,,,,,,,,,,,,,,,,,,,,,,,,,
1396,,,,,,1202.0,finished,2021-08-13T08:06:41.000Z,776,cql,four-rooms,0.3,5000.0,5.0,64.0,0.9230551655221064,0.00625,40.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,5237760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26770785450935364,0.7879282236099243,4.207348823547363,,,,,,,,,,,,,,,,,,0.7126875,,,,,,,,,,,,,,,,,,,,,,,,,,
1397,,,,,,1202.0,finished,2021-08-13T08:05:52.000Z,401,cql,four-rooms,0.3,5000.0,10.0,128.0,0.9033337008457826,6.25e-05,40.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,5237760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3062256276607513,0.6911529302597046,7.217755317687987,,,,,,,,,,,,,,,,,,0.75521875,,,,,,,,,,,,,,,,,,,,,,,,,,
1398,,,,,,1202.0,finished,2021-08-13T08:05:13.000Z,82,cql,four-rooms,0.3,1000.0,5.0,128.0,0.9387119429345644,0.000625,40.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1029120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1674976348876953,0.4672174155712128,2.503584623336792,,,,,,,,,,,,,,,,,,0.61609375,,,,,,,,,,,,,,,,,,,,,,,,,,
1399,,,,,,1202.0,finished,2021-08-13T08:03:46.000Z,81,cql,four-rooms,0.3,1000.0,1.0,128.0,0.9361302650783097,0.000625,40.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,1029120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0828738808631897,0.5111031532287598,0.5939770340919495,,,,,,,,,,,,,,,,,,0.484875,,,,,,,,,,,,,,,,,,,,,,,,,,
1400,,,,,,1202.0,finished,2021-08-13T08:03:08.000Z,159,cql,four-rooms,0.3,1000.0,5.0,64.0,0.9957555848896504,0.000625,40.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1031680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29837045073509216,0.4563043117523194,2.5798919200897217,,,,,,,,,,,,,,,,,,0.52571875,,,,,,,,,,,,,,,,,,,,,,,,,,
1401,,,,,,1202.0,finished,2021-08-13T08:02:16.000Z,84,cql,four-rooms,0.3,1000.0,1.0,128.0,0.9522750489218048,6.25e-05,40.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,1029120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07016503065824509,0.7901943325996399,0.8603593707084656,,,,,,,,,,,,,,,,,,0.230875,,,,,,,,,,,,,,,,,,,,,,,,,,
1402,,,,,,1202.0,finished,2021-08-13T08:01:41.000Z,30,cql,four-rooms,0.3,1000.0,10.0,512.0,0.9458789926055666,0.00625,40.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,1024000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18056812882423398,0.5423079133033752,5.603647232055664,,,,,,,,,,,,,,,,,,0.57415625,,,,,,,,,,,,,,,,,,,,,,,,,,
1403,,,,,,1202.0,finished,2021-08-13T08:01:05.000Z,31,cql,four-rooms,0.3,1000.0,10.0,512.0,0.9865881803381598,6.25e-05,40.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,1024000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29481905698776245,0.8204943537712097,8.499762535095215,,,,,,,,,,,,,,,,,,0.058843750000000014,,,,,,,,,,,,,,,,,,,,,,,,,,
1404,,,,,,1202.0,finished,2021-08-13T08:00:30.000Z,30,cql,four-rooms,0.3,1000.0,10.0,512.0,0.9804808756295552,6.25e-05,40.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1024000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42580410838127136,0.8413379788398743,8.839183807373047,,,,,,,,,,,,,,,,,,0.058843750000000014,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,,,,,,1202.0,finished,2021-08-13T08:00:24.000Z,158,cql,four-rooms,0.3,1000.0,5.0,64.0,0.9684651453743152,0.00625,40.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,1031680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3345843553543091,0.6463065147399902,3.5661168098449707,,,,,,,,,,,,,,,,,,0.7625625,,,,,,,,,,,,,,,,,,,,,,,,,,
1406,,,,,,1202.0,finished,2021-08-13T07:59:49.000Z,30,cql,four-rooms,0.3,1000.0,10.0,512.0,0.9600514219969328,0.000625,40.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,1024000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27211254835128784,0.5477771162986755,5.7498836517333975,,,,,,,,,,,,,,,,,,0.71015625,,,,,,,,,,,,,,,,,,,,,,,,,,
1407,,,,,,1202.0,finished,2021-08-13T07:54:37.000Z,307,cql,four-rooms,0.3,1000.0,1.0,32.0,0.9641131604798868,6.25e-05,40.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,1031680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10313820838928224,0.7314392328262329,0.8345774412155151,,,,,,,,,,,,,,,,,,0.36040625,,,,,,,,,,,,,,,,,,,,,,,,,,
1408,,,,,,1202.0,finished,2021-08-13T07:54:02.000Z,382,cql,four-rooms,0.25,10000.0,5.0,256.0,0.9866321843050554,0.00625,40.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,9512960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3103483319282532,0.6228247880935669,3.4244720935821533,,,,,,,,,,,,,,,,,,0.8061875000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
1409,,,,,,1202.0,finished,2021-08-13T07:42:17.000Z,3093,cql,four-rooms,0.25,10000.0,10.0,32.0,0.9435095339971988,0.000625,40.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,9514240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10113117098808287,0.3661232888698578,3.762364149093628,,,,,,,,,,,,,,,,,,0.803375,,,,,,,,,,,,,,,,,,,,,,,,,,
1410,,,,,,1202.0,finished,2021-08-13T07:41:55.000Z,721,cql,four-rooms,0.25,10000.0,10.0,128.0,0.9406813602355656,0.000625,40.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,9512960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3132632374763489,0.5559381246566772,5.872644901275635,,,,,,,,,,,,,,,,,,0.7836562499999999,,,,,,,,,,,,,,,,,,,,,,,,,,
1411,,,,,,1202.0,finished,2021-08-13T07:18:20.000Z,1409,cql,four-rooms,0.25,10000.0,10.0,64.0,0.9706736216103651,0.000625,40.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,9512960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4679127633571625,0.7760905623435974,8.228818893432617,,,,,,,,,,,,,,,,,,0.809,,,,,,,,,,,,,,,,,,,,,,,,,,
1412,,,,,,1202.0,finished,2021-08-13T07:08:18.000Z,2774,cql,four-rooms,0.25,10000.0,1.0,32.0,0.93785018763524,0.00625,40.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,9514240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10880613327026367,0.7322366237640381,0.8410427570343018,,,,,,,,,,,,,,,,,,0.17315625,,,,,,,,,,,,,,,,,,,,,,,,,,
1413,,,,,,1202.0,finished,2021-08-13T07:01:58.000Z,374,cql,four-rooms,0.25,10000.0,1.0,256.0,0.9635241560202162,6.25e-05,40.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,9512960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14727146923542025,0.6835306286811829,0.8308020830154419,,,,,,,,,,,,,,,,,,0.76309375,,,,,,,,,,,,,,,,,,,,,,,,,,
1414,,,,,,1202.0,finished,2021-08-13T06:54:46.000Z,1409,cql,four-rooms,0.25,10000.0,5.0,64.0,0.974361465740774,0.00625,40.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,9512960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3529227375984192,1.0523343086242676,5.614594459533691,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1415,,,,,,1202.0,finished,2021-08-13T06:50:29.000Z,3102,cql,four-rooms,0.25,10000.0,1.0,32.0,0.9959861445699041,6.25e-05,40.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,9514240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.112683042883873,0.5682286620140076,0.6809117197990417,,,,,,,,,,,,,,,,,,0.8318125000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
1416,,,,,,1202.0,finished,2021-08-13T06:43:48.000Z,395,cql,four-rooms,0.25,10000.0,5.0,256.0,0.9192428203451124,0.00625,40.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,9512960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2712751924991608,0.6248612403869629,3.3955814838409424,,,,,,,,,,,,,,,,,,0.83096875,,,,,,,,,,,,,,,,,,,,,,,,,,
1417,,,,,,1202.0,finished,2021-08-13T06:40:55.000Z,825,cql,four-rooms,0.25,10000.0,1.0,128.0,0.9332447312133159,0.000625,40.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,9512960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1113722398877144,0.5811041593551636,0.6924763917922974,,,,,,,,,,,,,,,,,,0.7132499999999999,,,,,,,,,,,,,,,,,,,,,,,,,,
1418,,,,,,1202.0,finished,2021-08-13T06:38:15.000Z,1417,cql,four-rooms,0.25,5000.0,10.0,32.0,0.9391695427176502,0.000625,40.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,4768000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.285796582698822,0.5698481798171997,5.984278202056885,,,,,,,,,,,,,,,,,,0.7236875,,,,,,,,,,,,,,,,,,,,,,,,,,
1419,,,,,,1202.0,finished,2021-08-13T06:34:53.000Z,196,cql,four-rooms,0.25,5000.0,1.0,256.0,0.9112530527373592,0.000625,40.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,4761600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08468770235776901,0.4948891997337342,0.5795769095420837,,,,,,,,,,,,,,,,,,0.7020000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
